providerGameId,league,date,homeTeam,awayTeam,pickTeamId,pickTeamName,confidence,edgeScore,winProbability,actualWinner,hit,seasonPhase,dataAvailability
155882,KBO,2024-04-26,Hanwha Eagles,Doosan Bears,away,Doosan Bears,53.3,-7.2,57.2,away,1,early,1
152081,NPB,2024-04-27,Yokohama BayStars,Yomiuri Giants,home,Yokohama BayStars,42,3.3,53.3,away,0,early,1
152082,NPB,2024-04-27,Nippon Ham Fighters,Orix Buffaloes,away,Orix Buffaloes,37.9,-0.4,50.5,home,0,early,1
152083,NPB,2024-04-27,Fukuoka S. Hawks,Seibu Lions,home,Fukuoka S. Hawks,56.5,12,62,home,1,early,1
152084,NPB,2024-04-27,Hanshin Tigers,Yakult Swallows,away,Yakult Swallows,43.6,-2.5,52.5,home,0,early,1
152085,NPB,2024-04-27,Chunichi Dragons,Hiroshima Carp,home,Chunichi Dragons,36.9,0.4,50.4,away,0,early,1
152086,NPB,2024-04-27,Chiba Lotte Marines,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,55.3,-10.2,60.2,away,1,early,1
155885,KBO,2024-04-27,LG Twins,KIA Tigers,away,KIA Tigers,42.4,-0.8,50.8,home,0,early,1
155883,KBO,2024-04-27,Hanwha Eagles,Doosan Bears,away,Doosan Bears,54.7,-9.3,59.3,home,0,early,1
155884,KBO,2024-04-27,Kiwoom Heroes,Samsung Lions,away,Samsung Lions,45.5,-8,58,away,1,early,1
155886,KBO,2024-04-27,NC Dinos,Lotte Giants,home,NC Dinos,55.9,11.1,61.1,home,1,early,1
155887,KBO,2024-04-27,SSG Landers,KT Wiz Suwon,home,SSG Landers,39.5,4.2,54.2,away,0,early,1
152089,NPB,2024-04-28,Fukuoka S. Hawks,Seibu Lions,home,Fukuoka S. Hawks,57.6,13.6,63.6,home,1,early,1
152091,NPB,2024-04-28,Nippon Ham Fighters,Orix Buffaloes,home,Nippon Ham Fighters,42.1,3.5,53.5,away,0,early,1
152088,NPB,2024-04-28,Chunichi Dragons,Hiroshima Carp,away,Hiroshima Carp,39.2,-2.4,52.4,draw,,early,1
152087,NPB,2024-04-28,Chiba Lotte Marines,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,56.6,-12.1,62.1,home,0,early,1
152090,NPB,2024-04-28,Hanshin Tigers,Yakult Swallows,home,Hanshin Tigers,32.6,0.5,50.5,home,1,early,1
152092,NPB,2024-04-28,Yokohama BayStars,Yomiuri Giants,away,Yomiuri Giants,36.9,-1.6,51.6,away,1,early,1
155888,KBO,2024-04-28,SSG Landers,KT Wiz Suwon,home,SSG Landers,34.6,0.2,50.2,home,1,early,1
155889,KBO,2024-04-28,NC Dinos,Lotte Giants,home,NC Dinos,57,12.7,62.7,home,1,early,1
155890,KBO,2024-04-28,LG Twins,KIA Tigers,home,LG Twins,37.8,1.7,51.7,away,0,early,1
155891,KBO,2024-04-28,Hanwha Eagles,Doosan Bears,away,Doosan Bears,48.6,-3.5,53.5,away,1,early,1
155892,KBO,2024-04-28,Kiwoom Heroes,Samsung Lions,away,Samsung Lions,50,-10.1,60.1,away,1,early,1
152094,NPB,2024-04-29,Nippon Ham Fighters,Orix Buffaloes,away,Orix Buffaloes,39.3,-0.7,50.7,home,0,early,1
152096,NPB,2024-04-29,Fukuoka S. Hawks,Seibu Lions,home,Fukuoka S. Hawks,58.5,15,65,home,1,early,1
152093,NPB,2024-04-29,Yomiuri Giants,Yakult Swallows,home,Yomiuri Giants,46.4,4.7,54.7,away,0,early,1
152097,NPB,2024-04-29,Chunichi Dragons,Yokohama BayStars,home,Chunichi Dragons,45.8,3.8,53.8,home,1,early,1
152098,NPB,2024-04-29,Chiba Lotte Marines,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,50.2,-5.8,55.8,away,1,early,1
152099,NPB,2024-04-30,Chunichi Dragons,Yokohama BayStars,home,Chunichi Dragons,48.3,7.5,57.5,away,0,early,1
152100,NPB,2024-04-30,Fukuoka S. Hawks,Rakuten Gold. Eagles,home,Fukuoka S. Hawks,54.6,9.2,59.2,home,1,early,1
152101,NPB,2024-04-30,Hiroshima Carp,Hanshin Tigers,home,Hiroshima Carp,40.4,1,51,away,0,early,1
152102,NPB,2024-04-30,Orix Buffaloes,Chiba Lotte Marines,home,Orix Buffaloes,50.2,7.1,57.1,away,0,early,1
152103,NPB,2024-04-30,Seibu Lions,Nippon Ham Fighters,away,Nippon Ham Fighters,47.1,-5.7,55.7,away,1,early,1
152104,NPB,2024-04-30,Yomiuri Giants,Yakult Swallows,away,Yakult Swallows,39.3,-0.7,50.7,away,1,early,1
155893,KBO,2024-04-30,Doosan Bears,Samsung Lions,away,Samsung Lions,41.7,-2.9,52.9,home,0,early,1
155894,KBO,2024-04-30,Hanwha Eagles,SSG Landers,away,SSG Landers,35.4,-0.7,50.7,home,0,early,1
155895,KBO,2024-04-30,KIA Tigers,KT Wiz Suwon,home,KIA Tigers,55,9.8,59.8,away,0,early,1
155896,KBO,2024-04-30,Lotte Giants,Kiwoom Heroes,home,Lotte Giants,37.4,1.1,51.1,away,0,early,1
155897,KBO,2024-04-30,NC Dinos,LG Twins,home,NC Dinos,44,5.7,55.7,home,1,early,1
152105,NPB,2024-05-01,Yomiuri Giants,Yakult Swallows,away,Yakult Swallows,45.7,-3.7,53.7,away,1,mid,1
152106,NPB,2024-05-01,Seibu Lions,Nippon Ham Fighters,away,Nippon Ham Fighters,47.8,-6.8,56.8,home,0,mid,1
152107,NPB,2024-05-01,Orix Buffaloes,Chiba Lotte Marines,home,Orix Buffaloes,38.4,2.6,52.6,away,0,mid,1
152108,NPB,2024-05-01,Fukuoka S. Hawks,Rakuten Gold. Eagles,home,Fukuoka S. Hawks,55.5,10.5,60.5,away,0,mid,1
152109,NPB,2024-05-01,Chunichi Dragons,Yokohama BayStars,home,Chunichi Dragons,35.1,0.8,50.8,away,0,mid,1
152110,NPB,2024-05-01,Hiroshima Carp,Hanshin Tigers,away,Hanshin Tigers,40.7,-2.8,52.8,draw,,mid,1
155898,KBO,2024-05-01,Lotte Giants,Kiwoom Heroes,away,Kiwoom Heroes,41.5,-3.9,53.9,away,1,mid,1
155899,KBO,2024-05-01,NC Dinos,LG Twins,home,NC Dinos,53.3,7.1,57.1,away,0,mid,1
155900,KBO,2024-05-01,KIA Tigers,KT Wiz Suwon,home,KIA Tigers,43.4,5.5,55.5,home,1,mid,1
155901,KBO,2024-05-01,Hanwha Eagles,SSG Landers,home,Hanwha Eagles,47.8,4.2,54.2,away,0,mid,1
155902,KBO,2024-05-01,Doosan Bears,Samsung Lions,home,Doosan Bears,42.3,3.2,53.2,away,0,mid,1
155903,KBO,2024-05-02,Lotte Giants,Kiwoom Heroes,away,Kiwoom Heroes,43.6,-7.1,57.1,home,0,mid,1
155904,KBO,2024-05-02,NC Dinos,LG Twins,home,NC Dinos,40.2,3.3,53.3,away,0,mid,1
155905,KBO,2024-05-02,Doosan Bears,Samsung Lions,away,Samsung Lions,41.3,-2.3,52.3,away,1,mid,1
155906,KBO,2024-05-02,Hanwha Eagles,SSG Landers,away,SSG Landers,34.9,0,50,away,1,mid,1
155907,KBO,2024-05-02,KIA Tigers,KT Wiz Suwon,home,KIA Tigers,54.7,9.4,59.4,away,0,mid,1
152112,NPB,2024-05-03,Orix Buffaloes,Nippon Ham Fighters,away,Nippon Ham Fighters,40.1,-1.9,51.9,away,1,mid,1
152113,NPB,2024-05-03,Rakuten Gold. Eagles,Chiba Lotte Marines,home,Rakuten Gold. Eagles,48.1,2.7,52.7,home,1,mid,1
152111,NPB,2024-05-03,Hiroshima Carp,Yokohama BayStars,away,Yokohama BayStars,41.3,-1.6,51.6,away,1,mid,1
152115,NPB,2024-05-03,Yakult Swallows,Chunichi Dragons,home,Yakult Swallows,47.1,5.7,55.7,home,1,mid,1
152114,NPB,2024-05-03,Seibu Lions,Fukuoka S. Hawks,away,Fukuoka S. Hawks,53.9,-11.4,61.4,home,0,mid,1
152116,NPB,2024-05-03,Yomiuri Giants,Hanshin Tigers,away,Hanshin Tigers,32.8,-0.7,50.7,home,0,mid,1
155908,KBO,2024-05-03,KIA Tigers,Hanwha Eagles,home,KIA Tigers,52.4,5.8,55.8,away,0,mid,1
155909,KBO,2024-05-03,KT Wiz Suwon,Kiwoom Heroes,home,KT Wiz Suwon,47.8,4.1,54.1,home,1,mid,1
155910,KBO,2024-05-03,LG Twins,Doosan Bears,home,LG Twins,48.4,4.4,54.4,away,0,mid,1
155911,KBO,2024-05-03,Samsung Lions,Lotte Giants,home,Samsung Lions,56.2,11.6,61.6,away,0,mid,1
155912,KBO,2024-05-03,SSG Landers,NC Dinos,away,NC Dinos,44,-3.2,53.2,away,1,mid,1
152117,NPB,2024-05-04,Seibu Lions,Fukuoka S. Hawks,away,Fukuoka S. Hawks,51.1,-7.2,57.2,home,0,mid,1
152120,NPB,2024-05-04,Rakuten Gold. Eagles,Chiba Lotte Marines,home,Rakuten Gold. Eagles,52.3,5.6,55.6,away,0,mid,1
152122,NPB,2024-05-04,Orix Buffaloes,Nippon Ham Fighters,away,Nippon Ham Fighters,41.4,-3.8,53.8,home,0,mid,1
152121,NPB,2024-05-04,Hiroshima Carp,Yokohama BayStars,away,Yokohama BayStars,43.2,-4.5,54.5,home,0,mid,1
155915,KBO,2024-05-04,LG Twins,Doosan Bears,away,Doosan Bears,39.8,-1.4,51.4,away,1,mid,1
155913,KBO,2024-05-04,KIA Tigers,Hanwha Eagles,home,KIA Tigers,48.2,2.9,52.9,home,1,mid,1
155914,KBO,2024-05-04,KT Wiz Suwon,Kiwoom Heroes,home,KT Wiz Suwon,52.4,5.8,55.8,home,1,mid,1
155916,KBO,2024-05-04,Samsung Lions,Lotte Giants,home,Samsung Lions,50.5,6.2,56.2,away,0,mid,1
155917,KBO,2024-05-04,SSG Landers,NC Dinos,away,NC Dinos,53.1,-6.9,56.9,away,1,mid,1
152118,NPB,2024-05-04,Yomiuri Giants,Hanshin Tigers,home,Yomiuri Giants,38,2,52,home,1,mid,1
152119,NPB,2024-05-04,Yakult Swallows,Chunichi Dragons,home,Yakult Swallows,48.4,7.8,57.8,draw,,mid,1
152124,NPB,2024-05-05,Orix Buffaloes,Nippon Ham Fighters,away,Nippon Ham Fighters,37.1,-0.6,50.6,away,1,mid,1
152125,NPB,2024-05-05,Rakuten Gold. Eagles,Chiba Lotte Marines,home,Rakuten Gold. Eagles,48.1,2.7,52.7,away,0,mid,1
152126,NPB,2024-05-05,Seibu Lions,Fukuoka S. Hawks,away,Fukuoka S. Hawks,42.2,-3.6,53.6,away,1,mid,1
152123,NPB,2024-05-05,Hiroshima Carp,Yokohama BayStars,away,Yokohama BayStars,38.9,-1.3,51.3,away,1,mid,1
152128,NPB,2024-05-05,Yomiuri Giants,Hanshin Tigers,home,Yomiuri Giants,40,4.9,54.9,away,0,mid,1
152127,NPB,2024-05-05,Yakult Swallows,Chunichi Dragons,home,Yakult Swallows,48.1,7.3,57.3,away,0,mid,1
152134,NPB,2024-05-06,Chiba Lotte Marines,Seibu Lions,home,Chiba Lotte Marines,42.2,3.6,53.6,home,1,mid,1
152130,NPB,2024-05-06,Yokohama BayStars,Yakult Swallows,away,Yakult Swallows,32,-0.8,50.8,home,0,mid,1
152131,NPB,2024-05-06,Rakuten Gold. Eagles,Orix Buffaloes,away,Orix Buffaloes,36.8,-0.2,50.2,away,1,mid,1
152132,NPB,2024-05-06,Fukuoka S. Hawks,Nippon Ham Fighters,home,Fukuoka S. Hawks,41,3.2,53.2,home,1,mid,1
152133,NPB,2024-05-06,Chunichi Dragons,Yomiuri Giants,away,Yomiuri Giants,42,-0.1,50.1,home,0,mid,1
152135,NPB,2024-05-07,Chiba Lotte Marines,Seibu Lions,home,Chiba Lotte Marines,46.6,5,55,home,1,mid,1
152136,NPB,2024-05-07,Chunichi Dragons,Yomiuri Giants,home,Chunichi Dragons,40,3,53,away,0,mid,1
152137,NPB,2024-05-07,Fukuoka S. Hawks,Nippon Ham Fighters,home,Fukuoka S. Hawks,53,6.7,56.7,home,1,mid,1
152138,NPB,2024-05-07,Hanshin Tigers,Hiroshima Carp,home,Hanshin Tigers,45.5,3.3,53.3,away,0,mid,1
155925,KBO,2024-05-07,LG Twins,SSG Landers,home,LG Twins,52.3,5.6,55.6,away,0,mid,1
155927,KBO,2024-05-07,Kiwoom Heroes,Doosan Bears,away,Doosan Bears,54,-8.3,58.3,away,1,mid,1
152139,NPB,2024-05-08,Chunichi Dragons,Yomiuri Giants,away,Yomiuri Giants,45,-1.4,51.4,away,1,mid,1
152140,NPB,2024-05-08,Fukuoka S. Hawks,Nippon Ham Fighters,home,Fukuoka S. Hawks,54.6,9.1,59.1,home,1,mid,1
152141,NPB,2024-05-08,Hanshin Tigers,Hiroshima Carp,away,Hiroshima Carp,40.3,-2.2,52.2,away,1,mid,1
152142,NPB,2024-05-08,Rakuten Gold. Eagles,Orix Buffaloes,away,Orix Buffaloes,45.5,-3.3,53.3,home,0,mid,1
152143,NPB,2024-05-08,Yokohama BayStars,Yakult Swallows,home,Yokohama BayStars,36.9,2.3,52.3,away,0,mid,1
155928,KBO,2024-05-08,Lotte Giants,Hanwha Eagles,away,Hanwha Eagles,40.5,-1.1,51.1,home,0,mid,1
155929,KBO,2024-05-08,Samsung Lions,KIA Tigers,away,KIA Tigers,43.2,-4.5,54.5,away,1,mid,1
155930,KBO,2024-05-08,LG Twins,SSG Landers,home,LG Twins,40.6,1.2,51.2,home,1,mid,1
155931,KBO,2024-05-08,KT Wiz Suwon,NC Dinos,away,NC Dinos,42.4,-4,54,home,0,mid,1
155932,KBO,2024-05-08,Kiwoom Heroes,Doosan Bears,away,Doosan Bears,55.6,-10.7,60.7,away,1,mid,1
155933,KBO,2024-05-09,Kiwoom Heroes,Doosan Bears,away,Doosan Bears,57.6,-13.6,63.6,away,1,mid,1
155934,KBO,2024-05-09,KT Wiz Suwon,NC Dinos,away,NC Dinos,35.5,-0.3,50.3,home,0,mid,1
155935,KBO,2024-05-09,Lotte Giants,Hanwha Eagles,home,Lotte Giants,33.3,2.8,52.8,home,1,mid,1
155936,KBO,2024-05-09,Samsung Lions,KIA Tigers,away,KIA Tigers,47.9,-7,57,home,0,mid,1
155937,KBO,2024-05-09,LG Twins,SSG Landers,home,LG Twins,52.3,5.7,55.7,home,1,mid,1
152144,NPB,2024-05-10,Yakult Swallows,Yomiuri Giants,home,Yakult Swallows,34.7,0.3,50.3,away,0,mid,1
152145,NPB,2024-05-10,Yokohama BayStars,Hanshin Tigers,home,Yokohama BayStars,51.4,4.4,54.4,away,0,mid,1
152146,NPB,2024-05-10,Nippon Ham Fighters,Chiba Lotte Marines,away,Chiba Lotte Marines,28.2,-1.7,51.7,home,0,mid,1
152147,NPB,2024-05-10,Hiroshima Carp,Chunichi Dragons,home,Hiroshima Carp,38.2,1,51,home,1,mid,1
152148,NPB,2024-05-10,Seibu Lions,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,42.9,-3.4,53.4,away,1,mid,1
155938,KBO,2024-05-10,Doosan Bears,KT Wiz Suwon,home,Doosan Bears,52.9,6.7,56.7,home,1,mid,1
155939,KBO,2024-05-10,Hanwha Eagles,Kiwoom Heroes,home,Hanwha Eagles,47.6,3.3,53.3,home,1,mid,1
155940,KBO,2024-05-10,KIA Tigers,SSG Landers,home,KIA Tigers,49.6,6.2,56.2,away,0,mid,1
155941,KBO,2024-05-10,Lotte Giants,LG Twins,home,Lotte Giants,31.6,0.3,50.3,away,0,mid,1
155942,KBO,2024-05-10,NC Dinos,Samsung Lions,home,NC Dinos,47.5,1.8,51.8,home,1,mid,1
152149,NPB,2024-05-11,Fukuoka S. Hawks,Orix Buffaloes,home,Fukuoka S. Hawks,55.7,10.8,60.8,home,1,mid,1
152150,NPB,2024-05-11,Hiroshima Carp,Chunichi Dragons,home,Hiroshima Carp,44.4,3.7,53.7,away,0,mid,1
152151,NPB,2024-05-11,Nippon Ham Fighters,Chiba Lotte Marines,home,Nippon Ham Fighters,44.1,3.3,53.3,home,1,mid,1
152152,NPB,2024-05-11,Seibu Lions,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,53.1,-6.9,56.9,home,0,mid,1
152154,NPB,2024-05-11,Yokohama BayStars,Hanshin Tigers,away,Hanshin Tigers,35.6,-0.4,50.4,home,0,mid,1
155946,KBO,2024-05-11,Hanwha Eagles,Kiwoom Heroes,home,Hanwha Eagles,49.7,6.4,56.4,away,0,mid,1
155943,KBO,2024-05-11,Lotte Giants,LG Twins,away,LG Twins,45.9,-6,56,away,1,mid,1
155944,KBO,2024-05-11,NC Dinos,Samsung Lions,home,NC Dinos,53.3,7.2,57.2,away,0,mid,1
152153,NPB,2024-05-11,Yakult Swallows,Yomiuri Giants,away,Yomiuri Giants,42.4,-3.3,53.3,away,1,mid,1
152158,NPB,2024-05-12,Nippon Ham Fighters,Chiba Lotte Marines,home,Nippon Ham Fighters,45.8,5.9,55.9,home,1,mid,1
152156,NPB,2024-05-12,Yokohama BayStars,Hanshin Tigers,home,Yokohama BayStars,50.9,3.6,53.6,away,0,mid,1
152157,NPB,2024-05-12,Seibu Lions,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,48.8,-3.7,53.7,home,0,mid,1
155948,KBO,2024-05-12,Lotte Giants,LG Twins,away,LG Twins,54.5,-9,59,away,1,mid,1
155949,KBO,2024-05-12,NC Dinos,Samsung Lions,home,NC Dinos,47.8,2.3,52.3,away,0,mid,1
155950,KBO,2024-05-12,Doosan Bears,KT Wiz Suwon,home,Doosan Bears,55.3,10.3,60.3,home,1,mid,1
155951,KBO,2024-05-12,KIA Tigers,SSG Landers,home,KIA Tigers,44.8,2.3,52.3,home,1,mid,1
155952,KBO,2024-05-12,Hanwha Eagles,Kiwoom Heroes,home,Hanwha Eagles,43.6,0.6,50.6,home,1,mid,1
155945,KBO,2024-05-12,KIA Tigers,SSG Landers,home,KIA Tigers,49.8,6.5,56.5,away,0,mid,1
155947,KBO,2024-05-12,Doosan Bears,KT Wiz Suwon,home,Doosan Bears,56.8,12.4,62.4,home,1,mid,1
152155,NPB,2024-05-12,Yakult Swallows,Yomiuri Giants,away,Yomiuri Giants,47,-5.6,55.6,home,0,mid,1
152162,NPB,2024-05-14,Nippon Ham Fighters,Seibu Lions,home,Nippon Ham Fighters,52.3,5.7,55.7,home,1,mid,1
152164,NPB,2024-05-14,Rakuten Gold. Eagles,Fukuoka S. Hawks,away,Fukuoka S. Hawks,56.6,-12.2,62.2,home,0,mid,1
152161,NPB,2024-05-14,Chunichi Dragons,Hanshin Tigers,home,Chunichi Dragons,44.8,2.3,52.3,home,1,mid,1
152165,NPB,2024-05-14,Yakult Swallows,Hiroshima Carp,away,Hiroshima Carp,38.2,-0.9,50.9,away,1,mid,1
152166,NPB,2024-05-14,Yomiuri Giants,Yokohama BayStars,home,Yomiuri Giants,45.6,3.5,53.5,home,1,mid,1
152163,NPB,2024-05-14,Orix Buffaloes,Chiba Lotte Marines,home,Orix Buffaloes,48,3.9,53.9,away,0,mid,1
155953,KBO,2024-05-14,Hanwha Eagles,NC Dinos,away,NC Dinos,40.8,-1.5,51.5,draw,,mid,1
155954,KBO,2024-05-14,KIA Tigers,Doosan Bears,away,Doosan Bears,48.2,-6.1,56.1,away,1,mid,1
155955,KBO,2024-05-14,LG Twins,Kiwoom Heroes,home,LG Twins,58.1,14.4,64.4,away,0,mid,1
155956,KBO,2024-05-14,SSG Landers,Samsung Lions,away,Samsung Lions,42.2,-3,53,home,0,mid,1
155957,KBO,2024-05-14,KT Wiz Suwon,Lotte Giants,home,KT Wiz Suwon,41.8,2.4,52.4,home,1,mid,1
152169,NPB,2024-05-15,Rakuten Gold. Eagles,Fukuoka S. Hawks,away,Fukuoka S. Hawks,49.9,-5.4,55.4,away,1,mid,1
152170,NPB,2024-05-15,Nippon Ham Fighters,Seibu Lions,home,Nippon Ham Fighters,54.4,8.8,58.8,home,1,mid,1
155958,KBO,2024-05-15,Hanwha Eagles,NC Dinos,away,NC Dinos,43.4,-2.2,52.2,away,1,mid,1
155959,KBO,2024-05-15,KIA Tigers,Doosan Bears,away,Doosan Bears,53.8,-7.9,57.9,home,0,mid,1
152167,NPB,2024-05-15,Yakult Swallows,Hiroshima Carp,away,Hiroshima Carp,42.1,-3.5,53.5,home,0,mid,1
152168,NPB,2024-05-15,Yomiuri Giants,Yokohama BayStars,home,Yomiuri Giants,47.6,6.6,56.6,home,1,mid,1
152171,NPB,2024-05-15,Chunichi Dragons,Hanshin Tigers,home,Chunichi Dragons,45.4,3.2,53.2,away,0,mid,1
152172,NPB,2024-05-15,Orix Buffaloes,Chiba Lotte Marines,away,Chiba Lotte Marines,36,-1,51,draw,,mid,1
152173,NPB,2024-05-16,Chunichi Dragons,Hanshin Tigers,away,Hanshin Tigers,35.7,-0.6,50.6,away,1,mid,1
155963,KBO,2024-05-16,LG Twins,Kiwoom Heroes,home,LG Twins,52.1,8.7,58.7,away,0,mid,1
155964,KBO,2024-05-16,SSG Landers,Samsung Lions,home,SSG Landers,35.8,0.7,50.7,away,0,mid,1
155965,KBO,2024-05-16,KT Wiz Suwon,Lotte Giants,home,KT Wiz Suwon,47.4,6.2,56.2,away,0,mid,1
155966,KBO,2024-05-16,KIA Tigers,Doosan Bears,away,Doosan Bears,43.6,-2.5,52.5,draw,,mid,1
155967,KBO,2024-05-16,Hanwha Eagles,NC Dinos,away,NC Dinos,52.6,-6.2,56.2,away,1,mid,1
152174,NPB,2024-05-17,Chiba Lotte Marines,Nippon Ham Fighters,away,Nippon Ham Fighters,50.7,-9.9,59.9,draw,,mid,1
152175,NPB,2024-05-17,Fukuoka S. Hawks,Seibu Lions,home,Fukuoka S. Hawks,57.6,13.7,63.7,home,1,mid,1
152176,NPB,2024-05-17,Hanshin Tigers,Yakult Swallows,away,Yakult Swallows,40.9,-1.7,51.7,away,1,mid,1
152177,NPB,2024-05-17,Hiroshima Carp,Yomiuri Giants,away,Yomiuri Giants,51.9,-5.1,55.1,home,0,mid,1
152178,NPB,2024-05-17,Orix Buffaloes,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,38.4,-0.7,50.7,away,1,mid,1
152179,NPB,2024-05-17,Yokohama BayStars,Chunichi Dragons,away,Chunichi Dragons,41.4,-1.2,51.2,home,0,mid,1
155968,KBO,2024-05-17,NC Dinos,KIA Tigers,home,NC Dinos,46.7,1.9,51.9,away,0,mid,1
155969,KBO,2024-05-17,Samsung Lions,Hanwha Eagles,home,Samsung Lions,42.6,5.6,55.6,home,1,mid,1
155970,KBO,2024-05-17,Doosan Bears,Lotte Giants,home,Doosan Bears,53.6,11,61,away,0,mid,1
155971,KBO,2024-05-17,KT Wiz Suwon,LG Twins,away,LG Twins,45.8,-5.8,55.8,away,1,mid,1
155972,KBO,2024-05-17,Kiwoom Heroes,SSG Landers,away,SSG Landers,47.1,-1.2,51.2,away,1,mid,1
152180,NPB,2024-05-18,Hanshin Tigers,Yakult Swallows,away,Yakult Swallows,51.3,-4.2,54.2,home,0,mid,1
152181,NPB,2024-05-18,Orix Buffaloes,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,42.9,-4.1,54.1,home,0,mid,1
152182,NPB,2024-05-18,Yokohama BayStars,Chunichi Dragons,home,Yokohama BayStars,44.5,1.9,51.9,home,1,mid,1
152183,NPB,2024-05-18,Fukuoka S. Hawks,Seibu Lions,home,Fukuoka S. Hawks,58.1,14.3,64.3,home,1,mid,1
152184,NPB,2024-05-18,Hiroshima Carp,Yomiuri Giants,away,Yomiuri Giants,47,-1.1,51.1,home,0,mid,1
152185,NPB,2024-05-18,Chiba Lotte Marines,Nippon Ham Fighters,away,Nippon Ham Fighters,49.3,-7.7,57.7,home,0,mid,1
155973,KBO,2024-05-18,NC Dinos,KIA Tigers,away,KIA Tigers,39.2,-0.5,50.5,away,1,mid,1
155974,KBO,2024-05-18,Samsung Lions,Hanwha Eagles,home,Samsung Lions,48.6,8,58,home,1,mid,1
155975,KBO,2024-05-18,KT Wiz Suwon,LG Twins,away,LG Twins,54.1,-8.4,58.4,away,1,mid,1
155976,KBO,2024-05-18,Kiwoom Heroes,SSG Landers,away,SSG Landers,51.1,-3.9,53.9,away,1,mid,1
155977,KBO,2024-05-18,Doosan Bears,Lotte Giants,home,Doosan Bears,47.4,6.2,56.2,home,1,mid,1
152190,NPB,2024-05-19,Orix Buffaloes,Rakuten Gold. Eagles,away,Rakuten Gold. Eagles,38.1,-0.2,50.2,home,0,mid,1
152189,NPB,2024-05-19,Hiroshima Carp,Yomiuri Giants,home,Hiroshima Carp,43.1,1.7,51.7,home,1,mid,1
152186,NPB,2024-05-19,Chiba Lotte Marines,Nippon Ham Fighters,away,Nippon Ham Fighters,43.6,-2.5,52.5,home,0,mid,1
152187,NPB,2024-05-19,Fukuoka S. Hawks,Seibu Lions,home,Fukuoka S. Hawks,58.9,15.6,65.6,home,1,mid,1
152188,NPB,2024-05-19,Hanshin Tigers,Yakult Swallows,away,Yakult Swallows,47.4,-1.6,51.6,home,0,mid,1
152191,NPB,2024-05-19,Yokohama BayStars,Chunichi Dragons,home,Yokohama BayStars,45.8,3.8,53.8,away,0,mid,1
155978,KBO,2024-05-19,Doosan Bears,Lotte Giants,home,Doosan Bears,54.6,9.1,59.1,draw,,mid,1
155979,KBO,2024-05-19,Kiwoom Heroes,SSG Landers,away,SSG Landers,53.7,-7.8,57.8,home,0,mid,1
155980,KBO,2024-05-19,NC Dinos,KIA Tigers,away,KIA Tigers,45.7,-3.7,53.7,away,1,mid,1
155981,KBO,2024-05-19,Samsung Lions,Hanwha Eagles,home,Samsung Lions,49.8,9.9,59.9,away,0,mid,1
155982,KBO,2024-05-19,KT Wiz Suwon,LG Twins,away,LG Twins,54.7,-9.4,59.4,home,0,mid,1
152192,NPB,2024-05-21,Seibu Lions,Chiba Lotte Marines,away,Chiba Lotte Marines,49.5,-8,58,away,1,mid,1
152193,NPB,2024-05-21,Yomiuri Giants,Chunichi Dragons,home,Yomiuri Giants,47.6,2,52,draw,,mid,1
152194,NPB,2024-05-21,Yakult Swallows,Yokohama BayStars,home,Yakult Swallows,39,0.2,50.2,away,0,mid,1
152195,NPB,2024-05-21,Nippon Ham Fighters,Orix Buffaloes,home,Nippon Ham Fighters,42,1.4,51.4,home,1,mid,1
152196,NPB,2024-05-21,Hiroshima Carp,Hanshin Tigers,home,Hiroshima Carp,44.6,2,52,home,1,mid,1
152197,NPB,2024-05-21,Fukuoka S. Hawks,Rakuten Gold. Eagles,home,Fukuoka S. Hawks,55.2,10.1,60.1,home,1,mid,1
155983,KBO,2024-05-21,Doosan Bears,SSG Landers,home,Doosan Bears,40.9,3.1,53.1,home,1,mid,1
155984,KBO,2024-05-21,Hanwha Eagles,LG Twins,away,LG Twins,49.6,-4.9,54.9,home,0,mid,1
155985,KBO,2024-05-21,Kiwoom Heroes,NC Dinos,away,NC Dinos,43,-4.9,54.9,away,1,mid,1
155986,KBO,2024-05-21,Lotte Giants,KIA Tigers,away,KIA Tigers,56.8,-12.5,62.5,home,0,mid,1
155987,KBO,2024-05-21,Samsung Lions,KT Wiz Suwon,home,Samsung Lions,44.9,5.8,55.8,away,0,mid,1
152198,NPB,2024-05-22,Fukuoka S. Hawks,Rakuten Gold. Eagles,home,Fukuoka S. Hawks,57.7,13.8,63.8,home,1,mid,1
152199,NPB,2024-05-22,Hiroshima Carp,Hanshin Tigers,home,Hiroshima Carp,46.6,5.1,55.1,away,0,mid,1
152200,NPB,2024-05-22,Nippon Ham Fighters,Orix Buffaloes,home,Nippon Ham Fighters,51.4,4.3,54.3,home,1,mid,1
152201,NPB,2024-05-22,Seibu Lions,Chiba Lotte Marines,away,Chiba Lotte Marines,49.9,-8.6,58.6,away,1,mid,1
